"filename", "language", "Python", "Markdown", "JSON", "CSS", "HTML", "Shell Script", "Less", "XML", "JavaScript", "YAML", "Properties", "PHP", "comment", "blank", "total"
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/dialogs/table/edittd.html", "HTML", 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 3, 61
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/dialogs/table/edittip.html", "HTML", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 1, 33
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/dialogs/template/config.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 7, 3, 42
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/dialogs/template/template.css", "CSS", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/dialogs/template/template.html", "HTML", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/dialogs/template/template.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 7, 1, 53
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/dialogs/video/video.css", "CSS", 0, 0, 0, 574, 0, 0, 0, 0, 0, 0, 0, 0, 3, 58, 635
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/dialogs/video/video.html", "HTML", 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 3, 3, 86
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/dialogs/video/video.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 626, 0, 0, 0, 81, 85, 792
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/dialogs/webapp/webapp.html", "HTML", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 3, 53
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/dialogs/wordimage/tangram.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 675, 0, 0, 0, 663, 158, 1496
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/dialogs/wordimage/wordimage.html", "HTML", 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 5, 111
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/dialogs/wordimage/wordimage.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 17, 15, 157
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/index.html", "HTML", 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 2, 13, 175
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/lang/en/en.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 669, 0, 0, 0, 8, 8, 685
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/lang/zh-cn/zh-cn.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 652, 0, 0, 0, 8, 10, 670
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/php/Uploader.class.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 252, 78, 42, 372
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/php/action_crawler.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 9, 3, 44
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/php/action_list.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 23, 8, 92
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/php/action_upload.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 20, 5, 67
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/php/config.json", "JSON", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 8, 94
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/php/controller.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 10, 7, 59
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/themes/default/css/ueditor.css", "CSS", 0, 0, 0, 1538, 0, 0, 0, 0, 0, 0, 0, 0, 77, 288, 1903
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/themes/default/css/ueditor.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 8
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/themes/default/dialogbase.css", "CSS", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 100
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/themes/iframe.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/SyntaxHighlighter/shCore.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 2470, 0, 0, 0, 688, 498, 3656
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/SyntaxHighlighter/shCoreDefault.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/codemirror/codemirror.css", "CSS", 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 105
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/codemirror/codemirror.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 3289, 0, 0, 0, 173, 120, 3582
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/adapters/mootools-adapter.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 8, 1, 14
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/adapters/mootools-adapter.src.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 178, 0, 0, 0, 92, 44, 314
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/adapters/prototype-adapter.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 9, 1, 16
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/adapters/prototype-adapter.src.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 204, 0, 0, 0, 71, 42, 317
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/adapters/standalone-framework.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 7, 1, 18
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/adapters/standalone-framework.src.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 409, 0, 0, 0, 74, 101, 584
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/highcharts-more.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 7, 1, 51
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/highcharts-more.src.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1620, 0, 0, 0, 448, 363, 2431
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/highcharts.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 276, 0, 0, 0, 7, 1, 284
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/highcharts.src.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 11164, 0, 0, 0, 3416, 2395, 16975
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/modules/annotations.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 8
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/modules/annotations.src.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 290, 0, 0, 0, 37, 75, 402
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/modules/canvas-tools.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 20, 1, 134
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/modules/canvas-tools.src.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 2480, 0, 0, 0, 253, 381, 3114
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/modules/data.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 8, 1, 18
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/modules/data.src.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 340, 0, 0, 0, 161, 82, 583
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/modules/drilldown.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/modules/drilldown.src.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 342, 0, 0, 0, 40, 66, 448
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/modules/exporting.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 8, 1, 23
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/modules/exporting.src.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 497, 0, 0, 0, 113, 100, 710
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/modules/funnel.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 8, 1, 13
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/modules/funnel.src.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 178, 0, 0, 0, 64, 48, 290
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/modules/heatmap.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/modules/heatmap.src.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 11, 54
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/modules/map.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 7, 1, 28
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/modules/map.src.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 703, 0, 0, 0, 158, 142, 1003
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/modules/no-data-to-display.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 9, 1, 13
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/modules/no-data-to-display.src.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 31, 19, 129
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/themes/dark-blue.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 239, 0, 0, 0, 7, 9, 255
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/themes/dark-green.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 239, 0, 0, 0, 7, 10, 256
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/themes/gray.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 240, 0, 0, 0, 7, 11, 258
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/themes/grid.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 5, 6, 104
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/highcharts/themes/skies.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 5, 3, 90
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/jquery-1.10.2.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 6649, 0, 0, 0, 1596, 1545, 9790
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/jquery-1.10.2.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 1, 7
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/video-js/font/vjs.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 65
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/video-js/video-js.css", "CSS", 0, 0, 0, 573, 0, 0, 0, 0, 0, 0, 0, 0, 177, 17, 767
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/video-js/video-js.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/video-js/video.dev.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 3381, 0, 0, 0, 2685, 1043, 7109
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/video-js/video.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 1, 130
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/webuploader/webuploader.css", "CSS", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/webuploader/webuploader.custom.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 3388, 0, 0, 0, 1324, 959, 5671
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/webuploader/webuploader.custom.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/webuploader/webuploader.flashonly.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 2317, 0, 0, 0, 1129, 731, 4177
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/webuploader/webuploader.flashonly.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/webuploader/webuploader.html5only.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 3241, 0, 0, 0, 1322, 997, 5560
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/webuploader/webuploader.html5only.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/webuploader/webuploader.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 4118, 0, 0, 0, 1445, 1171, 6734
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/webuploader/webuploader.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/webuploader/webuploader.withoutimage.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 2691, 0, 0, 0, 1068, 835, 4594
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/webuploader/webuploader.withoutimage.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/xss.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/zeroclipboard/ZeroClipboard.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1238, 0, 0, 0, 8, 10, 1256
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/third-party/zeroclipboard/ZeroClipboard.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/ueditor.all.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 20101, 0, 0, 0, 6963, 2505, 29569
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/ueditor.all.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 7, 1, 18
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/ueditor.config.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 282, 92, 498
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/ueditor.parse.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 839, 0, 0, 0, 43, 141, 1023
"/Users/fairy/work/bistu/Semitic/static/lib/ueditor/ueditor.parse.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 1, 7
"/Users/fairy/work/bistu/Semitic/templates/alert_ioc.html", "HTML", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 25, 4, 86
"/Users/fairy/work/bistu/Semitic/templates/alert_rule.html", "HTML", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 25, 6, 90
"/Users/fairy/work/bistu/Semitic/templates/dns.html", "HTML", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 25, 4, 82
"/Users/fairy/work/bistu/Semitic/templates/head.html", "HTML", 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 21, 0, 83
"/Users/fairy/work/bistu/Semitic/templates/http.html", "HTML", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 25, 4, 82
"/Users/fairy/work/bistu/Semitic/templates/index.html", "HTML", 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 16, 4, 91
"/Users/fairy/work/bistu/Semitic/templates/ioc_domain.html", "HTML", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 27, 6, 80
"/Users/fairy/work/bistu/Semitic/templates/ioc_email.html", "HTML", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 25, 6, 80
"/Users/fairy/work/bistu/Semitic/templates/ioc_hash.html", "HTML", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 27, 5, 85
"/Users/fairy/work/bistu/Semitic/templates/ioc_ip.html", "HTML", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 27, 6, 80
"/Users/fairy/work/bistu/Semitic/templates/ioc_url.html", "HTML", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 18, 6, 80
"/Users/fairy/work/bistu/Semitic/templates/js.html", "HTML", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 2, 2, 19
"/Users/fairy/work/bistu/Semitic/templates/service.html", "HTML", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 25, 6, 77
"/Users/fairy/work/bistu/Semitic/templates/side.html", "HTML", 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 2, 0, 103
"/Users/fairy/work/bistu/Semitic/templates/test.html", "HTML", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18
"/Users/fairy/work/bistu/Semitic/templates/tls.html", "HTML", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 25, 5, 78
"/Users/fairy/work/bistu/Semitic/test/eve_1.json", "JSON", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16
"/Users/fairy/work/bistu/Semitic/thirdparty/ansistrm/ansistrm.py", "Python", 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 34, 207
"Total", "-", 1054, 38, 1806, 10508, 2751, 27, 747, 2251, 82899, 465, 4, 429, 28041, 17443, 148463